  1.27604418    1.27611502 2.607e-09 1.855e-10 WT  
  1.27611502    1.27616918 3.338e-09 2.357e-10 WT  
  1.27616918    1.27624002 2.557e-09 1.800e-10 WT  
  1.27624009    1.27630051 2.898e-09 2.035e-10 WT  
  1.27630047    1.27636713 2.582e-09 1.809e-10 WT  
  1.27636714    1.27644006 2.281e-09 1.644e-10 WT  
  1.27644008    1.27651092 2.310e-09 1.630e-10 WT  
  1.27651092    1.27659008 2.013e-09 1.463e-10 WT  
  1.27659008    1.27666092 2.168e-09 1.523e-10 WT  
  1.27666087    1.27672753 2.334e-09 1.656e-10 WT  
  1.27672754    1.27680046 2.187e-09 1.543e-10 WT  
  1.27680051    1.27686509 2.512e-09 1.769e-10 WT  
  1.27686508    1.27693592 2.420e-09 1.681e-10 WT  
  1.27693588    1.27700672 2.450e-09 1.729e-10 WT  
  1.27700670    1.27708170 2.434e-09 1.712e-10 WT  
  1.27708173    1.27716507 2.208e-09 1.570e-10 WT  
  1.27716502    1.27723378 2.749e-09 1.925e-10 WT  
  1.27723383    1.27731717 2.382e-09 1.663e-10 WT  
  1.27731717    1.27738383 2.941e-09 2.094e-10 WT  
  1.27738383    1.27745258 2.951e-09 2.088e-10 WT  
  1.27745257    1.27751923 3.112e-09 2.202e-10 WT  
  1.27751917    1.27760042 2.617e-09 1.881e-10 WT  
  1.27760050    1.27767550 2.951e-09 2.072e-10 WT  
  1.27767547    1.27774213 3.318e-09 2.337e-10 WT  
  1.27774213    1.27781088 3.338e-09 2.332e-10 WT  
  1.27781087    1.27787753 3.408e-09 2.400e-10 WT  
  1.27787757    1.27794423 3.447e-09 2.440e-10 WT  
  1.27794421    1.27800879 3.536e-09 2.497e-10 WT  
  1.27800885    1.27807135 3.695e-09 2.623e-10 WT  
  1.27807135    1.27813385 3.755e-09 2.650e-10 WT  
  1.27813379    1.27819421 3.840e-09 2.733e-10 WT  
  1.27819421    1.27825879 3.729e-09 2.591e-10 WT  
  1.27825882    1.27832758 3.428e-09 2.433e-10 WT  
  1.27832759    1.27838801 4.032e-09 2.843e-10 WT  
  1.27838798    1.27845882 3.404e-09 2.457e-10 WT  
  1.27845882    1.27852758 3.619e-09 2.538e-10 WT  
  1.27852752    1.27859627 3.526e-09 2.552e-10 WT  
  1.27859627    1.27865253 4.276e-09 3.044e-10 WT  
  1.27865260    1.27870260 4.965e-09 3.485e-10 WT  
  1.27870258    1.27875883 4.482e-09 3.152e-10 WT  
  1.27875876    1.27881084 4.751e-09 3.328e-10 WT  
  1.27881085    1.27887335 3.930e-09 2.832e-10 WT  
  1.27887342    1.27892758 4.606e-09 3.217e-10 WT  
  1.27892753    1.27898587 4.328e-09 3.030e-10 WT  
  1.27898593    1.27904427 4.309e-09 3.047e-10 WT  
  1.27904423    1.27911298 3.560e-09 2.573e-10 WT  
  1.27911297    1.27917963 3.856e-09 2.697e-10 WT  
  1.27917965    1.27924215 4.003e-09 2.796e-10 WT  
  1.27924213    1.27930047 4.269e-09 3.013e-10 WT  
  1.27930046    1.27937754 3.270e-09 2.312e-10 WT  
  1.27937757    1.27944423 3.762e-09 2.668e-10 WT  
  1.27944422    1.27952338 3.134e-09 2.218e-10 WT  
  1.27952340    1.27959840 3.312e-09 2.362e-10 WT  
  1.27959837    1.27967962 3.076e-09 2.188e-10 WT  
  1.27967967    1.27976092 3.148e-09 2.230e-10 WT  
  1.27976085    1.27984835 2.811e-09 1.985e-10 WT  
  1.27984842    1.27992758 3.144e-09 2.208e-10 WT  
  1.27992757    1.28001923 2.703e-09 1.919e-10 WT  
  1.28001922    1.28012338 2.395e-09 1.708e-10 WT  
  1.28012342    1.28024217 2.086e-09 1.488e-10 WT  
  1.28024216    1.28034424 2.376e-09 1.678e-10 WT  
  1.28034420    1.28044420 2.460e-09 1.732e-10 WT  
  1.28044422    1.28054838 2.318e-09 1.653e-10 WT  
  1.28054837    1.28066503 2.026e-09 1.431e-10 WT  
  1.28066503    1.28079837 1.764e-09 1.242e-10 WT  
  1.28079841    1.28093799 1.675e-09 1.186e-10 WT  
  1.28093798    1.28105882 1.894e-09 1.358e-10 WT  
  1.28105877    1.28120043 1.614e-09 1.142e-10 WT  
  1.28120043    1.28135877 1.409e-09 1.003e-10 WT  
  1.28135881    1.28152339 1.345e-09 9.617e-11 WT  
  1.28152336    1.28167544 1.441e-09 1.012e-10 WT  
  1.28167550    1.28185050 1.221e-09 8.759e-11 WT  
  1.28185043    1.28201917 1.260e-09 8.915e-11 WT  
  1.28201925    1.28218175 1.280e-09 9.014e-11 WT  
  1.28218173    1.28235047 1.214e-09 8.614e-11 WT  
  1.28235051    1.28256509 9.360e-10 6.593e-11 WT  
  1.28256508    1.28278592 8.855e-10 6.352e-11 WT  
  1.28278588    1.28296712 1.073e-09 7.517e-11 WT  
  1.28296710    1.28319210 8.367e-10 5.893e-11 WT  
  1.28319218    1.28343802 7.467e-10 5.300e-11 WT  
  1.28343792    1.28365668 8.131e-10 5.788e-11 WT  
  1.28365670    1.28390670 6.922e-10 4.889e-11 WT  
  1.28390674    1.28415466 6.895e-10 4.867e-11 WT  
  1.28415464    1.28442756 6.001e-10 4.260e-11 WT  
  1.28442754    1.28470046 5.763e-10 4.070e-11 WT  
  1.28470045    1.28491295 7.292e-10 5.107e-11 WT  
  1.28491298    1.28509422 8.376e-10 5.896e-11 WT  
  1.28509418    1.28522542 1.107e-09 7.883e-11 WT  
  1.28522545    1.28536295 1.049e-09 7.425e-11 WT  
  1.28536302    1.28549218 1.090e-09 7.734e-11 WT  
  1.28549213    1.28565047 8.944e-10 6.330e-11 WT  
  1.28565052    1.28580468 9.304e-10 6.622e-11 WT  
