 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 29 859 7 2 ZTF_r 526183712615 0 1.9405 298.087 7.77121 26.1855 4.8964e-06 0.0221954 0.103548 8.21421e-06 703 30. 0.046168 0.045303 20.2145 26.1855 1 2458280.6837153 859120226 -11.6531312013659 32.6939207968517 -0.396488350076283 0.929968230789137 -63.7748554534695 61.5874729795598 -1.04249094285031 1.03973156744996 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 30 859 7 2 ZTF_r 529205282615 0 2.063 297.45 7.97982 26.2044 5.0195e-06 0.0224617 0.0904692 8.48374e-06 701 30. 0.053883 0.051906 20.218 26.2044 1 2458283.7052894 859120226 -97.8425281982863 29.4407579691551 -3.69686405247828 1.00322755109315 -29.8651011730756 56.603807521243 -0.531169998351762 1.03048264615398 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 31 859 7 2 ZTF_g 535182482615 0 1.8467 106.097 9.31862 26.0833 1.22474e-05 0.0341938 -0.0712337 2.24492e-05 660 30. 0.045642 0.045069 19.9539 26.0833 1 2458289.6824884 859120126 50.4427090224422 36.9081691342693 1.52030492099397 0.968793015886994 138.770978551396 72.0578553628015 1.93879776705421 1.03290919454206 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 32 859 7 2 ZTF_r 607511682615 0 2.7618 308.403 9.89934 26.2284 8.6674e-06 0.0293989 0.098422 1.44399e-05 692 30. 0.051299 0.046325 19.6449 26.2284 1 2458362.0116898 859120226 -67.3459823214821 53.4912659972814 -1.40050162307294 1.09238238781789 10.0437454809374 83.269123493564 0.121430252420022 1.06718024995449 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 33 859 7 2 ZTF_r 610506682615 0 2.7384 282.382 6.82623 26.149 4.3973e-06 0.020969 0.0685995 7.33368e-06 690 30. 0.055364 0.0491 20.0098 26.149 1 2458365.0066898 859120226 -8.02546833878506 33.9450631497534 -0.262995650400662 0.978816556290813 97.7553000029971 58.0506609135754 1.69530692715757 1.03363784732587 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 34 859 7 2 ZTF_r 613509202615 0 1.7929 300.634 6.0542 26.1957 4.4397e-06 0.0210864 0.101382 7.38798e-06 693 30. 0.054655 0.046725 20.4945 26.1957 1 2458368.0092014 859120226 19.9537219156256 23.0712949399192 0.962070161607612 1.07878992314859 26.9702382182308 44.9663705479138 0.603826459496641 1.03538027130229 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 35 859 7 2 ZTF_r 616507082615 0 1.9386 308.325 5.50455 26.2232 3.2397e-06 0.0180729 0.101436 5.45538e-06 695 30. 0.048295 0.043841 20.5833 26.2232 1 2458371.0070833 859120226 26.5009082365282 23.9096591949711 1.23294065599171 1.0626845566194 -56.6193647959567 44.4983302863474 -1.28096265879297 1.04104586236588 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 36 859 7 2 ZTF_r 619487392615 0 2.2933 304.104 5.33333 26.205 3.9055e-06 0.0198267 0.106228 6.52234e-06 695 30. 0.047224 0.043195 20.5596 26.205 1 2458373.9873958 859120226 10.8507941779675 23.8176152319385 0.506778348314402 1.12218449100941 -7.57706120958604 40.9621219986898 -0.186223095400724 1.05667131005429 0.231447457784745 17.3160003662109 0.068000003695488 6.18699979782104 0.398000001907349 2458160.744526 2458424.841609 0
 37 859 7 2 ZTF_g 619508132615 0 2.3152 117.392 4.27032 26.2044 7.1724e-06 0.0270358 -0.0903878 1.20945e-05 696 30. 0.051093 0.046441 20.8027 26.2044 1 2458374.0081366 859120126 -16.339960056524 19.6926637714984 -0.922999202403667 1.03421895251932 15.7664699556173 33.8551308931359 0.468840545558455 1.05584497277252 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
 38 859 7 2 ZTF_g 622492752615 0 1.9898 115.925 4.45395 26.1974 6.8056e-06 0.0261609 -0.0864891 1.13802e-05 695 30. 0.047 0.046674 20.7939 26.1974 1 2458376.9927546 859120126 16.777143725068 20.371819283919 0.916100270073078 0.933495242507812 4.48040732497018 37.9183710867437 0.118955086856581 1.04241825869144 0.343132584277848 17.9709999084473 0.0480000004172325 4.42399978637695 0.144999995827675 2458255.682257 2458441.973067 0
