wave flambda eflambda flambda0 eflambda0 freq nufnu0 fnu0 fnu0_Jy fnu0_uJy
6547.4146 1.77085e-18 4.18418e-19 1.847087842586461e-18 4.364315446928548e-19 457879142096790.4 1.2093649908033096e-14 2.641231887666252e-29 2.641231887666252e-06 2.641231887666252
6548.5879 7.86541e-19 4.29251e-19 8.203951783783332e-19 4.47726756410763e-19 457797104624647.3 5.372429938346695e-15 1.1735395187244809e-29 1.173539518724481e-06 1.1735395187244808
6549.7612 1.41563e-18 4.74556e-19 1.4765475937869451e-18 4.949771620530488e-19 457715096544283.2 9.671034139739093e-15 2.1128938531315052e-29 2.1128938531315054e-06 2.1128938531315056
6550.9346 9.95171e-19 5.02121e-19 1.037985683510079e-18 5.237234700265225e-19 457633110854136.75 6.7997763284108256e-15 1.4858575935905444e-29 1.4858575935905444e-06 1.4858575935905445
6552.1084 1.33678e-18 5.18421e-19 1.3942785583582221e-18 5.407197029448585e-19 457551126596135.06 9.135464254158798e-15 1.9965996635436905e-29 1.9965996635436904e-06 1.9965996635436905
6553.2817 1.85404e-18 5.3253e-19 1.933769332657285e-18 5.554304021056633e-19 457469206611399.0 1.2672535179724196e-14 2.770139497168164e-29 2.770139497168164e-06 2.770139497168164
6554.4551 1.15035e-18 5.14905e-19 1.1998073692247068e-18 5.370424770292934e-19 457387308977065.06 7.864083530232462e-15 1.7193488703961383e-29 1.7193488703961383e-06 1.7193488703961384
6555.6289 1.8061e-18 4.83787e-19 1.883732708663273e-18 5.045819145817391e-19 457305412757576.9 1.2349052584788232e-14 2.7003950183582485e-29 2.7003950183582487e-06 2.7003950183582486
6556.8027 1.99939e-18 4.4203e-19 2.0853116038125842e-18 4.610257569725149e-19 457223545860240.6 1.3672976754219682e-14 2.990435833415958e-29 2.990435833415958e-06 2.990435833415958
6557.9761 9.94909e-19 4.18983e-19 1.0376544747990855e-18 4.369842717421847e-19 457141736152408.4 6.804913245790455e-15 1.4885784227589618e-29 1.488578422758962e-06 1.488578422758962
6559.1499 1.63077e-18 4.22642e-19 1.7008189085571625e-18 4.407963754241348e-19 457059927842173.56 1.1155926173980822e-14 2.440801631122878e-29 2.4408016311228783e-06 2.4408016311228784
6560.3237 1.16581e-18 4.24475e-19 1.2158754690737677e-18 4.427039909891728e-19 456978148806895.0 7.976536656013255e-15 1.7454962949188837e-29 1.7454962949188837e-06 1.7454962949188837
6561.4971 1.38482e-18 4.22944e-19 1.4442773717848556e-18 4.411031388427189e-19 456896426884041.5 9.476621786561952e-15 2.0741291086890205e-29 2.0741291086890205e-06 2.0741291086890206
6562.6709 1.34782e-18 4.24509e-19 1.4056756919162856e-18 4.427312121052444e-19 456814706341590.3 9.224986958176373e-15 2.0194154938782214e-29 2.0194154938782214e-06 2.0194154938782214
6563.8447 2.29352e-18 4.34091e-19 2.391947968514216e-18 4.527203100911719e-19 456733015027000.9 1.57003749958078e-14 3.4375388857929696e-29 3.43753888579297e-06 3.4375388857929696
6565.0186 9.91749e-19 4.20524e-19 1.0343009559532999e-18 4.385669914477408e-19 456651345968768.5 6.790205013831195e-15 1.4869560932588589e-29 1.486956093258859e-06 1.486956093258859
6566.1924 1.06334e-18 4.17542e-19 1.1089533177795955e-18 4.354529935978406e-19 456569713065368.0 7.281600847159164e-15 1.594849732425559e-29 1.594849732425559e-06 1.594849732425559
6567.3667 1.66274e-18 4.25383e-19 1.734049197556517e-18 4.4362621324090585e-19 456488074588556.2 1.138813695619439e-14 2.4947282503401202e-29 2.4947282503401204e-06 2.4947282503401205
6568.5405 1.76171e-18 4.24476e-19 1.8372465837652108e-18 4.426761957929067e-19 456406500043655.06 1.206802859394843e-14 2.644140386430546e-29 2.644140386430546e-06 2.644140386430546
6569.7144 1.26026e-18 4.18721e-19 1.3142837539675538e-18 4.366703757518671e-19 456324947702445.06 8.634468904126696e-15 1.8921755094917487e-29 1.8921755094917488e-06 1.892175509491749
6570.8882 1.3421e-18 4.08909e-19 1.399618977640117e-18 4.264337951924913e-19 456243431443560.4 9.19673982467151e-15 2.0157528176510728e-29 2.015752817651073e-06 2.0157528176510726
6572.0625 1.21119e-18 4.17296e-19 1.2630867512119944e-18 4.351761894779188e-19 456161909598394.75 8.301085071887178e-15 1.8197672574624784e-29 1.8197672574624786e-06 1.8197672574624786
6573.2363 1.72477e-18 4.47527e-19 1.7986557556766665e-18 4.666981767834039e-19 456080451572994.56 1.1822989304417795e-14 2.5923034551559933e-29 2.5923034551559935e-06 2.5923034551559936
6574.4106 1.16578e-18 4.66405e-19 1.2157084062230262e-18 4.8638034552355555e-19 455998987954905.0 7.99256623238177e-15 1.7527596427850352e-29 1.7527596427850353e-06 1.7527596427850354
6575.5845 1.96019e-18 4.89762e-19 2.044122635099177e-18 5.107329340581489e-19 455917581167119.1 1.3441301115457303e-14 2.9481866176444553e-29 2.9481866176444553e-06 2.9481866176444553
6576.7588 1.307e-18 4.90797e-19 1.3629512519781343e-18 5.11807487082718e-19 455836175716220.56 8.963801640418212e-15 1.9664524489163403e-29 1.9664524489163406e-06 1.9664524489163406
6577.9331 2.06577e-18 4.95679e-19 2.1541833200896406e-18 5.168936686652982e-19 455754799330507.0 1.4170073764685542e-14 3.1091441682020784e-29 3.1091441682020785e-06 3.1091441682020786
6579.1074 1.33142e-18 4.69923e-19 1.3883907978401527e-18 4.900307708262143e-19 455673451994414.94 9.134372172162053e-15 2.004587305269215e-29 2.0045873052692153e-06 2.004587305269215
6580.2817 1.7613e-18 4.34523e-19 1.8366480524677516e-18 4.531118047478822e-19 455592133692392.0 1.2085661568994186e-14 2.652737103040988e-29 2.6527371030409884e-06 2.6527371030409883
6581.4556 1.84591e-18 4.09657e-19 1.924859739883352e-18 4.2717806743632913e-19 455510872093401.3 1.266837891426983e-14 2.781136453681003e-29 2.781136453681003e-06 2.781136453681003
6582.6304 2.11043e-18 3.92925e-19 2.200672791546188e-18 4.097266228296063e-19 455429577209742.75 1.44862156180848e-14 3.180780595506502e-29 3.180780595506502e-06 3.1807805955065023
6583.8047 1.34857e-18 3.71475e-19 1.4062222781902509e-18 3.8735580710732365e-19 455348345919191.6 9.25829284439368e-15 2.033233002242354e-29 2.0332330022423543e-06 2.0332330022423544
6584.979 1.20754e-18 3.65059e-19 1.25915143026584e-18 3.806619755713411e-19 455267143600609.8 8.29148572612052e-15 1.8212352555347932e-29 1.8212352555347932e-06 1.8212352555347933
6586.1533 1.6264e-18 3.65231e-19 1.695898127450112e-18 3.8083778221023846e-19 455185970238500.25 1.1169445048569376e-14 2.4538201479973139e-29 2.453820147997314e-06 2.453820147997314
6587.3276 1.67882e-18 3.65302e-19 1.750541806535424e-18 3.809082706966818e-19 455104825817377.06 1.1531392357144659e-14 2.533788196254359e-29 2.533788196254359e-06 2.533788196254359
6588.5024 2.05501e-18 3.65723e-19 2.1427832765488626e-18 3.813437055047322e-19 455023675790115.75 1.4117732760222046e-14 3.102636964045359e-29 3.1026369640453595e-06 3.1026369640453595
6589.6768 4.9524e-19 3.50631e-19 5.163878092490165e-19 3.65603695066618e-19 454942582312989.94 3.4028287664110694e-15 7.479688423780041e-30 7.479688423780042e-07 0.7479688423780042
6590.8511 2.38078e-18 3.70561e-19 2.48242130234399e-18 3.863811524869544e-19 454861524636780.25 1.636126917121732e-14 3.596978043874398e-29 3.596978043874398e-06 3.5969780438743983
6592.0259 2.1585e-18 3.8017e-19 2.2506306704713486e-18 3.9639669307069376e-19 454780461344971.4 1.4836215671081495e-14 3.2622807996642493e-29 3.2622807996642496e-06 3.2622807996642496
6593.2007 1.38193e-18 3.81344e-19 1.4409011267665904e-18 3.9761710020455357e-19 454699426941455.0 9.500150317628273e-15 2.0893253333375035e-29 2.0893253333375036e-06 2.0893253333375035
6594.375 1.72639e-18 3.93101e-19 1.8000435215343624e-18 4.098719920520157e-19 454618455880959.1 1.187016199731816e-14 2.611016302520357e-29 2.6110163025203575e-06 2.6110163025203574
6595.5498 1.6042e-18 3.92685e-19 1.6726249166420269e-18 4.0943443173642585e-19 454537479195441.75 1.1031880934433337e-14 2.427056390148601e-29 2.427056390148601e-06 2.427056390148601
6596.7246 1.71616e-18 3.9385e-19 1.7893437534460526e-18 4.1064529956107106e-19 454456531351937.94 1.180380795621391e-14 2.5973458718041535e-29 2.5973458718041538e-06 2.5973458718041535
6597.8994 9.23774e-19 3.87737e-19 9.631583568419218e-19 4.0426785318358846e-19 454375612335041.0 6.354821944712302e-15 1.3985834125328176e-29 1.3985834125328176e-06 1.3985834125328176
6599.0742 1.45172e-18 3.92198e-19 1.5135988139008688e-18 4.0891523683237327e-19 454294722129355.7 9.988350881963824e-15 2.1986499942475107e-29 2.198649994247511e-06 2.198649994247511
6600.249 2.28442e-18 4.18791e-19 2.3817700436432865e-18 4.366376841156249e-19 454213860719497.06 1.572027534878656e-14 3.4609853877829424e-29 3.4609853877829426e-06 3.4609853877829426
6601.4238 1.9509e-18 4.26601e-19 2.0340182251000424e-18 4.447763641631571e-19 454133028090091.75 1.3427416320809176e-14 2.956714330441833e-29 2.956714330441833e-06 2.956714330441833
6602.5986 2.65791e-18 4.39275e-19 2.7711246314674765e-18 4.579860764615339e-19 454052224225776.75 1.8296623612152677e-14 4.0296297729520007e-29 4.029629772952001e-06 4.029629772952001
6603.7734 1.74086e-18 4.34936e-19 1.814995657811745e-18 4.53458033056081e-19 453971449111200.56 1.1985820046172704e-14 2.640214504599114e-29 2.6402145045991143e-06 2.6402145045991143
6604.9482 6.07124e-19 4.24257e-19 6.329728776917561e-19 4.423201424599775e-19 453890702731022.2 4.1807530691589845e-15 9.210924665351692e-30 9.210924665351692e-07 0.9210924665351692
6606.1235 2.1476e-18 4.11323e-19 2.239015242123639e-18 4.2883147068170126e-19 453809950722235.2 1.4791211207851162e-14 3.259340431894686e-29 3.2593404318946863e-06 3.259340431894686
6607.2983 1.27375e-18 3.78702e-19 1.3279563749144243e-18 3.9481824148603905e-19 453729261777086.7 8.774203898446238e-15 1.933797230551317e-29 1.933797230551317e-06 1.9337972305513171
6608.4736 1.03925e-18 3.62545e-19 1.0834667772851922e-18 3.779701349731633e-19 453648567197121.0 7.160061594166272e-15 1.5783278316968774e-29 1.5783278316968773e-06 1.5783278316968774
6609.6484 1.50674e-18 3.59688e-19 1.5708323619842459e-18 3.749880872727806e-19 453567935625743.7 1.0382649608057392e-14 2.289105730927266e-29 2.289105730927266e-06 2.289105730927266
6610.8237 1.10556e-18 3.49373e-19 1.1525765890434607e-18 3.6423092427718166e-19 453487298413358.06 7.61948063091367e-15 1.6801971428025399e-29 1.6801971428025398e-06 1.6801971428025397
6611.9985 2.16244e-18 3.55434e-19 2.254381954328645e-18 3.7054623275320825e-19 453406724154580.5 1.4905970100448066e-14 3.2875494134414637e-29 3.2875494134414637e-06 3.2875494134414636
6613.1738 9.10817e-19 3.42216e-19 9.49533990519301e-19 3.567629107708278e-19 453326144248620.8 6.279433308311689e-15 1.3851910788687747e-29 1.3851910788687747e-06 1.3851910788687747
6614.3491 1.04695e-18 3.40694e-19 1.0914435628261873e-18 3.551729052901333e-19 453245592979058.1 7.219188747480186e-15 1.5927763798055822e-29 1.5927763798055823e-06 1.5927763798055823
6615.5244 2.00485e-18 3.52157e-19 2.0900331867436387e-18 3.6711964333694767e-19 453165070330630.1 1.38266655437123e-14 3.051132236124099e-29 3.0511322361240987e-06 3.051132236124099
6616.6992 1.92084e-18 3.50003e-19 2.002435078792189e-18 3.648707257671136e-19 453084610526046.0 1.3249510583896213e-14 2.924290579746926e-29 2.924290579746926e-06 2.9242905797469256
6617.8745 1.7462e-18 3.51439e-19 1.8203596159262844e-18 3.6636431282872376e-19 453004145061983.25 1.204691148306835e-14 2.65933802469291e-29 2.65933802469291e-06 2.6593380246929104
6619.0498 1.97504e-18 3.45597e-19 2.0588990764022098e-18 3.602708522902698e-19 452923708173339.3 1.362795551988023e-14 3.008885442283946e-29 3.0088854422839462e-06 3.008885442283946
6620.2256 1.91756e-18 3.51404e-19 1.9989598806506542e-18 3.6632100059459026e-19 452843265643394.44 1.3233565375256405e-14 2.9223279618510636e-29 2.9223279618510636e-06 2.922327961851064
6621.4009 1.73843e-18 3.49755e-19 1.8122089825603374e-18 3.645986048879684e-19 452762885872081.9 1.1999362188113102e-14 2.650253049121004e-29 2.6502530491210043e-06 2.6502530491210043
6622.5762 1.60631e-18 3.5332e-19 1.6744662116080754e-18 3.6831147280746883e-19 452682534630556.6 1.1089280080699805e-14 2.4496814505445834e-29 2.4496814505445836e-06 2.4496814505445834
6623.7515 1.68685e-18 3.58023e-19 1.75840716875733e-18 3.7321054615407747e-19 452602211903631.94 1.1647252121667119e-14 2.573397083650809e-29 2.573397083650809e-06 2.5733970836508093
6624.9272 1.63555e-18 3.68698e-19 1.7049151064048128e-18 3.843348047453406e-19 452521890353753.56 1.129493846211214e-14 2.4959982495614647e-29 2.495998249561465e-06 2.495998249561465
6626.1025 1.91671e-18 3.75326e-19 1.9979807373537568e-18 3.9124025973049453e-19 452441624620204.7 1.323882515873157e-14 2.926084700947819e-29 2.926084700947819e-06 2.9260847009478193
6627.2783 1.62454e-18 3.76566e-19 1.6934066085728913e-18 3.925291793146733e-19 452361353227010.2 1.1222676870071716e-14 2.480909739528478e-29 2.480909739528478e-06 2.480909739528478
6628.4536 1.45232e-18 3.80406e-19 1.5138718514597927e-18 3.9652826892586618e-19 452281144428619.06 1.0034629323747328e-14 2.2186707200505538e-29 2.218670720050554e-06 2.218670720050554
6629.6294 2.14904e-18 3.8744e-19 2.240099183817539e-18 4.038566186661334e-19 452200929964501.5 1.485102740795276e-14 3.284165605125711e-29 3.284165605125711e-06 3.284165605125711
6630.8047 1.66766e-18 3.88196e-19 1.7383059448459813e-18 4.046408827731255e-19 452120778040710.5 1.1526367229122673e-14 2.549400025159826e-29 2.549400025159826e-06 2.5494000251598257
6631.9805 1.28413e-18 3.90083e-19 1.3385162513126372e-18 4.0660403141487816e-19 452040620445129.5 8.877013677638509e-15 1.963764599052451e-29 1.963764599052451e-06 1.963764599052451
6633.1562 5.23945e-19 3.81653e-19 5.461303470420722e-19 3.978132921196842e-19 451960498080838.2 3.6225678974902726e-15 8.015231226783753e-30 8.015231226783753e-07 0.8015231226783753
6634.332 1.35329e-18 3.90362e-19 1.4105790686295018e-18 4.0688726465750106e-19 451880397302998.94 9.3582498535389e-15 2.0709572509435326e-29 2.0709572509435328e-06 2.0709572509435326
6635.5078 1.43025e-18 3.82986e-19 1.4907831377160868e-18 3.9919529507521993e-19 451800324912586.1 9.892103138423568e-15 2.1894856185279376e-29 2.1894856185279375e-06 2.1894856185279377
6636.6836 1.56893e-18 3.7623e-19 1.6353173166581981e-18 3.9214970333049523e-19 451720280894511.8 1.0853083616261471e-14 2.402611544199394e-29 2.402611544199394e-06 2.4026115441993943
6637.8594 1.60705e-18 3.68269e-19 1.6750347073730907e-18 3.8384826648180255e-19 451640265233698.6 1.1118644877662719e-14 2.4618364954483058e-29 2.461836495448306e-06 2.461836495448306
6639.0352 1.75327e-18 3.63447e-19 1.8274233743644835e-18 3.7881874619576465e-19 451560277915080.1 1.2132328107708585e-14 2.686757162017288e-29 2.686757162017288e-06 2.686757162017288
6640.2109 1.10623e-18 3.51002e-19 1.1530065091629688e-18 3.6584398427923707e-19 451480325722786.9 7.656206389914895e-15 1.695800670307808e-29 1.6958006703078082e-06 1.6958006703078081
6641.3867 1.1116e-18 3.47668e-19 1.1585927805359629e-18 3.6236563046363543e-19 451400395040993.44 7.694662683367563e-15 1.704620281218137e-29 1.704620281218137e-06 1.704620281218137
6642.563 2.0303e-18 3.48954e-19 2.116111003895517e-18 3.6370260515852646e-19 451320458684396.3 1.4056400658369218e-14 3.1145055332398996e-29 3.1145055332398997e-06 3.1145055332398996
6643.7388 1.69794e-18 3.47419e-19 1.76968725519669e-18 3.6209935363627624e-19 451240584593723.06 1.1757339881215752e-14 2.605559048240649e-29 2.605559048240649e-06 2.605559048240649
6644.915 1.9073e-18 3.46914e-19 1.987875328953074e-18 3.6156964393038683e-19 451160711611811.44 1.3209262591490217e-14 2.9278397368199376e-29 2.927839736819938e-06 2.927839736819938
6646.0908 1.34581e-18 3.42354e-19 1.4026516881544802e-18 3.568136780425461e-19 451080894049777.4 9.322150480247959e-15 2.066624989711767e-29 2.066624989711767e-06 2.0666249897117672
6647.2671 1.2248e-18 3.40581e-19 1.2765188033117107e-18 3.5496248412043254e-19 451001070800961.2 8.485361443785306e-15 1.8814503984914312e-29 1.8814503984914313e-06 1.8814503984914313
6648.4429 8.53802e-19 3.37155e-19 8.8984662822618e-19 3.513885420034126e-19 450921309709977.3 5.916094497519286e-15 1.3120015333328087e-29 1.3120015333328088e-06 1.3120015333328088
6649.6191 1.42544e-18 3.4555e-19 1.4856033984732868e-18 3.601345930677154e-19 450841549706207.94 9.878696733512879e-15 2.191168214187525e-29 2.191168214187525e-06 2.191168214187525
6650.7954 1.70901e-18 3.42625e-19 1.7811254018182415e-18 3.570828086424158e-19 450761811136153.7 1.1845900629235912e-14 2.627973429998006e-29 2.627973429998006e-06 2.627973429998006
6651.9717 1.64917e-18 3.46776e-19 1.718744297808467e-18 3.6140559955421756e-19 450682100767205.6 1.1433038428558294e-14 2.5368299315849447e-29 2.5368299315849447e-06 2.5368299315849447
6653.1479 1.76971e-18 3.50124e-19 1.8443523799963294e-18 3.6489144136261584e-19 450602425357175.6 1.2270749163832582e-14 2.7231875536635246e-29 2.7231875536635246e-06 2.7231875536635246
6654.3242 1.65117e-18 3.48684e-19 1.720796585750826e-18 3.633873172998183e-19 450522771343181.6 1.1450738363839096e-14 2.541655847872027e-29 2.541655847872027e-06 2.541655847872027
6655.5005 2.12763e-18 3.5452e-19 2.2173272914098842e-18 3.694659651117121e-19 450443145485452.25 1.475742289664213e-14 3.276201013279431e-29 3.2762010132794313e-06 3.2762010132794313
6656.6768 1.37078e-18 3.47285e-19 1.4285564526265367e-18 3.619225752129494e-19 450363547769060.94 9.509438595689366e-15 2.111502727695371e-29 2.111502727695371e-06 2.1115027276953713
6657.853 1.37894e-18 3.5078e-19 1.4370469874173996e-18 3.65561476384959e-19 450283984942292.9 9.567647596317897e-15 2.1248029946132904e-29 2.1248029946132904e-06 2.1248029946132903
6659.0293 1.49574e-18 3.53236e-19 1.5587542748164206e-18 3.681175371515458e-19 450204443461451.6 1.0379790387502797e-14 2.305572621117756e-29 2.3055726211177563e-06 2.3055726211177565
6660.2056 1.74825e-18 3.62376e-19 1.8218853224743148e-18 3.776390765719733e-19 450124930077233.6 1.2134130827301238e-14 2.695725123516094e-29 2.695725123516094e-06 2.6957251235160937
6661.3823 2.34062e-18 3.70632e-19 2.4391828679935367e-18 3.8623921214472255e-19 450045417750607.1 1.6248329583315382e-14 3.610375518214786e-29 3.610375518214786e-06 3.610375518214786
6662.5586 1.32646e-18 3.63723e-19 1.3823039788533377e-18 3.790357418244595e-19 449965960524534.75 9.209681262123524e-15 2.046750658958203e-29 2.046750658958203e-06 2.046750658958203
6663.7354 1.40444e-18 3.67451e-19 1.4635532851573488e-18 3.8291711869809536e-19 449886497594127.1 9.75273183608932e-15 2.1678205254534923e-29 2.167820525453492e-06 2.167820525453492
6664.9116 1.62132e-18 3.72148e-19 1.68954607428948e-18 3.87808201005774e-19 449807103217993.1 1.1260675229266418e-14 2.5034453988622496e-29 2.5034453988622497e-06 2.5034453988622496
6666.0884 2.10919e-18 3.7739e-19 2.1979254200477643e-18 3.93267118785802e-19 449727696380384.06 1.4651565146645527e-14 3.257874768347176e-29 3.257874768347176e-06 3.2578747683471763
6667.2651 1.67049e-18 3.73224e-19 1.7407526999798484e-18 3.8892222383688557e-19 449648324318167.56 1.1606059724306414e-14 2.581141549210814e-29 2.581141549210814e-06 2.581141549210814
6668.4414 1.34601e-18 3.6491e-19 1.4026116250107144e-18 3.8025498182231916e-19 449569007234584.06 9.353233428342722e-15 2.0804889300258696e-29 2.0804889300258698e-06 2.0804889300258695
6669.6182 1.59531e-18 3.63561e-19 1.6623795348013995e-18 3.788457203000869e-19 449489684432011.4 1.1087436800618947e-14 2.4666721361201792e-29 2.4666721361201793e-06 2.4666721361201795
6670.7949 1.67435e-18 3.53292e-19 1.7447262353537133e-18 3.681415600923248e-19 449410396353214.25 1.163871087269375e-14 2.5897733935701615e-29 2.5897733935701617e-06 2.589773393570162
6671.9717 2.1738e-18 3.52739e-19 2.265147973171842e-18 3.675618874361314e-19 449331129507039.1 1.511300317331489e-14 3.3634445024753474e-29 3.3634445024753474e-06 3.3634445024753474
6673.1484 2.02672e-18 3.53118e-19 2.111867640123704e-18 3.6795338149581694e-19 449251897350282.25 1.409280616370327e-14 3.13694972616111e-29 3.13694972616111e-06 3.13694972616111
6674.3252 1.62204e-18 3.46091e-19 1.6901702405081933e-18 3.6062779506530115e-19 449172686401315.9 1.1280745828513895e-14 2.5114496428741103e-29 2.5114496428741106e-06 2.5114496428741107
6675.502 1.07778e-18 3.36305e-19 1.1230393131072986e-18 3.5042748630940454e-19 449093503379970.44 7.496851180726399e-15 1.6693296884287013e-29 1.6693296884287013e-06 1.6693296884287014
6676.6787 1.20394e-18 3.40915e-19 1.2544854587961433e-18 3.5522776067369406e-19 449014354996594.3 8.375796342203938e-15 1.8653738458467472e-29 1.8653738458467473e-06 1.8653738458467473
6677.8555 2.21456e-18 3.47243e-19 2.307513164458257e-18 3.618180558512655e-19 448935227783829.75 1.5409239476599974e-14 3.432397041476949e-29 3.432397041476949e-06 3.432397041476949
6679.0327 2.08264e-18 3.47326e-19 2.1700357481331055e-18 3.61901162109668e-19 448856101572911.94 1.4493739721949975e-14 3.2290392558238665e-29 3.2290392558238667e-06 3.2290392558238667
6680.2095 7.42789e-19 3.3699e-19 7.739521208780414e-19 3.511281470440343e-19 448777030121585.25 5.17016231043464e-15 1.1520559127177053e-29 1.1520559127177053e-06 1.1520559127177052
6681.3862 1.03098e-18 3.37786e-19 1.0742239232200422e-18 3.519542591794265e-19 448697993239786.1 7.177304896312249e-15 1.599584799675417e-29 1.599584799675417e-06 1.5995847996754171
6682.5635 8.95889e-19 3.39781e-19 9.334578881883327e-19 3.5402963392397925e-19 448618943912766.4 6.237891612394433e-15 1.390465493496277e-29 1.390465493496277e-06 1.390465493496277
6683.7402 1.51582e-18 3.49874e-19 1.5793708100260266e-18 3.6454248049705513e-19 448539962699328.1 1.0556104173677517e-14 2.3534367172437742e-29 2.3534367172437743e-06 2.3534367172437745
6684.9175 1.17283e-18 3.50714e-19 1.221989535175452e-18 3.654142866737067e-19 448460969039632.9 8.168899228511245e-15 1.8215407343039737e-29 1.8215407343039739e-06 1.8215407343039738
6686.0947 1.48518e-18 3.59491e-19 1.5474173399321213e-18 3.745556814322427e-19 448382009904825.25 1.0346178875208254e-14 2.3074473655632082e-29 2.307447365563208e-06 2.3074473655632084
6687.2715 1.88133e-18 3.7209e-19 1.9601499490921302e-18 3.876790326830969e-19 448303105384610.2 1.3108054890290252e-14 2.9239268550336123e-29 2.9239268550336126e-06 2.9239268550336126
6688.4487 2.16739e-18 3.80676e-19 2.258173603082439e-18 3.9662104860085657e-19 448224201824258.6 1.5103678299911055e-14 3.3696704101294736e-29 3.3696704101294738e-06 3.3696704101294737
6689.626 2.35171e-18 4.00736e-19 2.4501911846968204e-18 4.1751738717387134e-19 448145319334743.0 1.6390862654118653e-14 3.657488307241577e-29 3.6574883072415774e-06 3.6574883072415774
6690.8032 2.29076e-18 4.21184e-19 2.386666539846799e-18 4.388175801562949e-19 448066471301980.6 1.596871612213989e-14 3.5639167723794164e-29 3.5639167723794167e-06 3.5639167723794167
6691.9805 1.35322e-18 4.44567e-19 1.409861681796045e-18 4.63175225233903e-19 447987644315460.9 9.434766882276338e-15 2.106032834162861e-29 2.1060328341628613e-06 2.1060328341628614
6693.1577 1.79377e-18 4.92567e-19 1.868834323235907e-18 5.131795693390685e-19 447908851751692.6 1.2508402840590698e-14 2.7926223810207227e-29 2.7926223810207226e-06 2.7926223810207227
6694.335 1.21709e-18 5.11768e-19 1.2680100197771458e-18 5.331791008070976e-19 447830080209610.06 8.48848385574484e-15 1.895469784381555e-29 1.895469784381555e-06 1.8954697843815551
6695.5122 1.54962e-18 5.18126e-19 1.6144371780772507e-18 5.397980648987839e-19 447751343056323.6 1.0809483821949805e-14 2.414171166559752e-29 2.414171166559752e-06 2.414171166559752
6696.6899 -7.27036e-21 4.96411e-19 -7.574392347194732e-21 5.1716994474321555e-19 447672600160267.2 -5.0723356730096255e-17 -1.1330458176787512e-31 -1.1330458176787512e-08 -0.011330458176787512
6697.8672 1.53638e-18 4.83149e-19 1.6006134873909522e-18 5.033486545121983e-19 447593911685797.56 1.0720696577073471e-14 2.395183736234374e-29 2.3951837362343743e-06 2.395183736234374
6699.0444 1.81809e-18 4.37283e-19 1.8940836315874495e-18 4.555608207907501e-19 447515257549270.8 1.2688550345317566e-14 2.835333573832524e-29 2.8353335738325244e-06 2.8353335738325245
6700.2222 2.11506e-18 4.01861e-19 2.2034459840980502e-18 4.186543202630784e-19 447436590983505.0 1.4763577699154604e-14 3.2995910474605936e-29 3.2995910474605936e-06 3.2995910474605936
6701.3994 1.0553e-18 3.72225e-19 1.0993895396252974e-18 3.877762450365074e-19 447357992123257.1 7.367448401211244e-15 1.6468797989377032e-29 1.6468797989377032e-06 1.6468797989377033
6702.5771 1.02097e-18 3.66105e-19 1.0636153276787855e-18 3.81396994563838e-19 447279387506038.44 7.128963738508823e-15 1.593850272926467e-29 1.593850272926467e-06 1.593850272926467
6703.7544 1.43659e-18 3.60278e-19 1.4965815623982372e-18 3.753230999364552e-19 447200837190574.9 1.0032715233886056e-14 2.2434473282550248e-29 2.243447328255025e-06 2.2434473282550247
6704.9321 1.85686e-18 3.6391e-19 1.9343838432507354e-18 3.791032303982934e-19 447122287785733.06 1.2969912324333225e-14 2.900752809385467e-29 2.9007528093854674e-06 2.9007528093854673
6706.1099 1.23591e-18 3.53543e-19 1.2874971751819071e-18 3.6829996828679836e-19 447043759303735.75 8.634097552709423e-15 1.9313763749116877e-29 1.9313763749116877e-06 1.9313763749116877
6707.2876 1.31444e-18 3.4949e-19 1.3692922465391946e-18 3.640743946037728e-19 446965265064822.94 9.184236905988482e-15 2.0547988006755963e-29 2.0547988006755965e-06 2.0547988006755964
6708.4653 7.18495e-19 3.41689e-19 7.484711690872307e-19 3.5594453029491756e-19 446886798385913.94 5.02109286587212e-15 1.1235715362386025e-29 1.1235715362386026e-06 1.1235715362386027
6709.6426 1.04952e-18 3.44012e-19 1.0932965805904948e-18 3.5836110153412733e-19 446808385889287.1 7.335629311564317e-15 1.6417841614508069e-29 1.641784161450807e-06 1.6417841614508069
6710.8208 2.38725e-18 3.55144e-19 2.4868014645671224e-18 3.6995397186395475e-19 446729940993209.0 1.668847899388751e-14 3.735697445482214e-29 3.735697445482214e-06 3.7356974454822143
6711.9985 1.61844e-18 3.50431e-19 1.6859153286700621e-18 3.650410237890676e-19 446651556909614.94 1.1315861157160463e-14 2.533487453946199e-29 2.5334874539461994e-06 2.5334874539461993
6713.1763 1.16996e-18 3.49505e-19 1.2187261016174803e-18 3.6407301629612766e-19 446573193675846.06 8.18152318156986e-15 1.8320676873203857e-29 1.8320676873203858e-06 1.8320676873203858
6714.354 1.18327e-18 3.47101e-19 1.2325793733875717e-18 3.6156543568433204e-19 446494864584143.2 8.275974246022336e-15 1.853542986150674e-29 1.853542986150674e-06 1.853542986150674
6715.5317 1.11906e-18 3.47147e-19 1.1656827173337605e-18 3.6160997468791927e-19 446416562965520.7 7.828179240397008e-15 1.753559318766052e-29 1.753559318766052e-06 1.753559318766052
