###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58884.652422  22.347  2.174     4    9 c  0   1.11 236.97569  44.65204  9954.28 10432.07 3.04 2.72 -60.1 -0.379 19.83 21.99 02a58884o0948c
58884.652880  22.671  3.600     3   11 c  0   1.11 236.97569  44.65204  6210.31   301.21 2.54 2.16 -58.5 -0.415 19.81 21.97 02a58884o0949c
58884.655258  19.720  0.277    47   13 c  0   0.89 236.97569  44.65204  9971.72 10472.85 3.02 2.68 -60.7 -0.379 19.83 21.98 02a58884o0954c
58884.655715 -24.418 17.400    -1   11 c  0   0.78 236.97569  44.65204  6227.59   341.86 2.53 2.17 -56.5 -0.414 19.85 21.98 02a58884o0955c
58884.658843 -22.075  1.667    -5    9 c  0   0.94 236.97569  44.65204  9910.01 10392.84 2.94 2.75 -69.1 -0.377 19.84 21.92 02a58884o0961c
58884.659301 -21.775  1.362    -7   10 c  0   1.42 236.97569  44.65204  6172.91   261.86 2.47 2.16 -59.4 -0.424 19.82 21.90 02a58884o0962c
58884.661965  20.659  5.865    20  116 c  0   0.07 236.97569  44.65204  9897.40 10513.48 2.87 2.74 -88.3 -0.385 19.78 21.78 02a58884o0967c
58884.662422 -22.344  2.371    -4   10 c  0   0.72 236.97569  44.65204  6160.92   378.72 2.47 2.15 -60.5 -0.425 19.79 21.76 02a58884o0968c
58894.563514 -21.552  1.111    -9   10 o  0   1.79 236.97569  44.65204  4717.25   348.18 2.05 1.90 -11.9 -0.443 19.53 20.41 01a58894o0762o
58894.566793  21.636  1.146     8    9 o  0   1.30 236.97569  44.65204  4696.14   309.09 1.92 1.81  -6.4 -0.441 19.57 20.43 01a58894o0769o
58894.567718 -25.391 78.667    -0   20 o  0   0.68 236.97569  44.65204  8258.96 10506.31 2.16 1.73 -83.9 -0.426 19.49 20.40 01a58894o0771o
58894.573475  21.177  0.889    12   11 o  0   0.77 236.97569  44.65204  4756.19   387.78 1.87 1.79  -0.0 -0.451 19.55 20.45 01a58894o0783o
58894.583801  22.508  2.750     4   10 o  0   1.01 236.97569  44.65204  4774.31   270.59 1.88 1.79  -1.9 -0.439 19.58 20.49 01a58894o0805o
58900.624764 -21.980  1.342    -6    8 c  0   1.53 236.97569  44.65204  7613.37  1844.94 2.69 2.40 -56.6 -0.399 19.64 21.74 02a58900o0833c
58900.627777 -20.581  0.920   -21   20 c  0   1.81 236.97569  44.65204  7632.86  1883.26 2.76 2.49 -57.8 -0.388 18.40 20.31 02a58900o0839c
58900.633249  22.717  4.417     3   13 c  0   1.53 236.97569  44.65204  7573.29  1807.23 2.65 2.46 -58.3 -0.400 19.10 21.07 02a58900o0849c
58900.644664 -19.192  0.317   -76   24 c  0   1.49 236.97569  44.65204  7553.96  1924.21 2.67 2.48 -63.1 -0.384 18.29 20.11 02a58900o0870c
58902.523490  20.422  0.826    25   20 o  0   1.57 236.97569  44.65204 10052.90 10530.30 2.53 2.34  85.6 -0.425 19.48 21.07 01a58902o0676o
58902.536309 -21.770  2.972    -7   21 o  0   1.61 236.97569  44.65204   619.90 10529.11 3.23 2.84 -72.6 -0.403 19.45 21.15 01a58902o0703o
58902.540001  19.913  0.463    39   18 o  0   0.64 236.97569  44.65204 10132.04 10490.02 2.47 2.19  87.0 -0.463 19.44 21.10 01a58902o0711o
58902.552569 -21.476  2.020    -9   19 o  0   0.96 236.97569  44.65204   700.41 10489.74 3.17 2.68 -76.4 -0.397 19.51 21.15 01a58902o0737o
58902.562788 -22.501  2.406    -4    9 o  0   1.72 236.97569  44.65204  6742.92   246.28 2.36 2.21  85.9 -0.408 19.52 21.09 01a58902o0759o
58902.566202 -20.923  0.645   -16   10 o  0   0.83 236.97569  44.65204  6724.17   211.66 2.33 2.17 -86.7 -0.412 19.56 21.08 01a58902o0766o
58902.571760  20.367  0.367    26   10 o  0   1.01 236.97569  44.65204  6782.06   285.42 2.45 2.29  86.6 -0.401 19.50 21.11 01a58902o0778o
58902.582510 -21.930  1.458    -6    9 o  0   1.05 236.97569  44.65204  6800.89   166.66 2.25 2.10  89.2 -0.421 19.60 21.14 01a58902o0801o
58902.658534 -19.284  0.362   -70   25 o  0   0.85 236.97569  44.65204 10108.06 10529.85 2.55 2.19 -88.8 -0.410 19.35 20.47 01a58902o0955o
58902.664531 -23.076 10.421    -2   22 o  0   1.42 236.97569  44.65204  6740.56   228.82 2.45 2.21 -13.8 -0.384 18.59 18.89 01a58902o0968o
58906.430876  20.789  0.990    18   17 o  0   0.85 236.97569  44.65204  3956.03  3938.87 3.10 2.54  87.0 -0.358 18.96 20.27 01a58906o0423o
58910.535054 -21.666  1.192    -8    9 o  0   0.96 236.97569  44.65204  8654.62  8452.52 1.98 1.78  20.4 -0.389 19.72 20.81 01a58910o0678o
58910.538382  21.782  1.054     7    7 o  0   1.31 236.97569  44.65204  8634.70  8409.05 1.92 1.82  67.5 -0.401 19.70 20.82 01a58910o0685o
58910.544492  22.283  1.375     4    6 o  0   1.90 236.97569  44.65204  8691.70  8485.60 1.85 1.75  66.6 -0.394 19.76 20.90 01a58910o0698o
58910.556999  21.086  0.607    13    8 o  0   1.40 236.97569  44.65204  8711.75  8368.09 1.95 1.73  89.6 -0.410 19.77 20.91 01a58910o0724o
58914.603754  21.876  1.231     6    8 o  0   1.48 236.97569  44.65204  1723.99  2659.90 1.90 1.75   2.2 -0.413 19.84 21.12 01a58914o0818o
58914.606571 -24.392 11.000    -1    7 o  0   1.17 236.97569  44.65204  1703.00  2621.53 1.87 1.76   2.9 -0.417 19.82 21.12 01a58914o0824o
58914.612223  22.437  1.875     4    7 o  0   1.17 236.97569  44.65204  1762.05  2698.06 1.86 1.73  -2.9 -0.414 19.85 21.19 01a58914o0836o
58914.621994 -21.747  0.981    -7    7 o  0   1.16 236.97569  44.65204  1778.72  2581.05 1.87 1.72  -5.1 -0.415 19.87 21.26 01a58914o0857o
58918.596805  24.073 19.900     1   17 o  0   1.44 236.97569  44.65204  1719.59  2657.53 2.11 1.92  -0.0 -0.398 18.94 19.27 01a58918o0636o
58918.599624  20.410  0.715    25   18 o  0   1.18 236.97569  44.65204  1698.81  2619.25 2.20 2.01  -8.4 -0.398 18.90 19.27 01a58918o0642o
58918.608750  22.637  5.194     3   17 o  0   1.21 236.97569  44.65204  1757.89  2695.68 2.17 1.96  -6.4 -0.394 18.93 19.28 01a58918o0661o
58918.626515  20.278  0.607    28   17 o  0   1.14 236.97569  44.65204  1771.48  2579.68 2.35 1.97 -10.6 -0.371 18.88 19.31 01a58918o0698o
58932.568932  21.902  1.442     6    9 c  0   1.03 236.97569  44.65204  1806.75 10368.80 2.54 2.54 -75.6 -0.426 19.69 21.71 02a58932o0747c
58932.570310  22.595  2.958     3   10 c  0   1.13 236.97569  44.65204  8101.96   161.41 2.75 2.25 -53.1 -0.408 19.73 21.73 02a58932o0750c
58932.572152 -21.121  0.591   -13    8 c  0   1.48 236.97569  44.65204  1829.95 10409.75 2.61 2.51 -54.4 -0.417 19.67 21.72 02a58932o0754c
58932.573529  24.099 13.167     1   11 c  0   0.89 236.97569  44.65204  8121.14   201.45 2.79 2.25 -54.9 -0.405 19.76 21.74 02a58932o0757c
58932.577351 -21.094  0.688   -13    9 c  0   1.00 236.97569  44.65204  1770.28 10330.14 2.60 2.43 -49.8 -0.421 19.69 21.73 02a58932o0765c
58932.580236  21.230  0.750    12    9 c  0   1.51 236.97569  44.65204  2523.55 10452.80 2.94 2.20 -52.4 -0.424 19.74 21.75 02a58932o0771c
58932.587372 -22.763  3.263    -3    9 c  0   1.40 236.97569  44.65204  1749.78 10449.09 2.68 2.45 -42.1 -0.420 19.69 21.72 02a58932o0785c
58932.590299  22.207  1.727     5    8 c  0   1.46 236.97569  44.65204  2541.39 10334.23 2.91 2.21 -51.4 -0.425 19.76 21.74 02a58932o0791c
58934.464674 -17.552  0.541  -346  187 o  0   1.16 236.97569  44.65204  3304.77  4644.26 2.62 2.28  -8.6 -0.362 16.16 17.73 01a58934o0521o
58934.469886 -19.858  4.850   -41  201 o  0   1.21 236.97569  44.65204  3283.74  4605.76 2.48 2.14  -8.3 -0.365 16.44 17.96 01a58934o0532o
58934.472739 -17.534  0.906  -352  319 o  0   1.05 236.97569  44.65204  3342.46  4682.04 2.47 2.10  -8.2 -0.365 15.84 17.38 01a58934o0538o
58934.482606 -19.051  1.093   -87   95 o  0   1.07 236.97569  44.65204  3360.35  4566.03 2.58 2.19  -6.7 -0.343 16.96 18.46 01a58934o0559o
58938.565912  20.986  0.701    15   10 o  0   0.92 236.97569  44.65204  5781.61  4486.44 2.20 1.76 -84.8 -0.390 19.62 20.82 01a58938o0417o
58938.569948 -22.169  1.607    -5    8 o  0   1.35 236.97569  44.65204  5765.08  4431.72 2.15 1.74 -86.4 -0.391 19.69 20.93 01a58938o0425o
58938.579055  20.519  0.384    22    9 o  0   1.13 236.97569  44.65204  4212.63  5773.87 2.10 1.73 -86.5 -0.397 19.70 20.90 01a58938o0444o
58938.589098 -20.491  0.362   -23    8 o  0   0.89 236.97569  44.65204  4191.92  5927.86 2.06 1.75 -88.6 -0.401 19.64 20.85 01a58938o0465o
58942.527519 -22.504  3.893    -4   14 o  0   1.18 236.97569  44.65204  5243.21  4531.68 2.22 2.13  89.2 -0.401 19.09 20.08 01a58942o0404o
58942.531199 -21.859  2.379    -7   16 o  0   1.30 236.97569  44.65204  5221.87  4493.47 3.11 2.94 -85.9 -0.367 18.84 20.32 01a58942o0412o
58942.541027 -23.805 10.875    -1   12 o  0   1.34 236.97569  44.65204  5281.09  4571.46 2.23 2.06 -79.2 -0.397 19.22 20.56 01a58942o0432o
58942.547190 -23.518  5.105    -1    7 o  0   1.24 236.97569  44.65204  5228.76  6112.04 1.85 1.76 -69.0 -0.405 19.74 21.03 01a58942o0444o
58946.541688 -21.628  3.043    -8   25 o  0   1.27 236.97569  44.65204  5638.72  1959.34 1.99 1.93  85.1 -0.410 18.66 18.87 01a58946o0651o
58946.544917 -19.161  0.437   -79   34 o  0   0.80 236.97569  44.65204  5659.58  1997.80 2.03 2.01 -46.6 -0.404 18.46 18.68 01a58946o0658o
58946.551412  19.529  0.426    56   24 o  0   1.15 236.97569  44.65204  5603.33  1920.45 2.05 1.98 -81.6 -0.409 18.62 18.88 01a58946o0672o
58946.563564 -18.241  0.329  -183   60 o  0   1.73 236.97569  44.65204  5588.36  2036.34 2.10 2.08 -53.4 -0.411 17.50 17.44 01a58946o0697o
58950.488187  21.418  1.246    10   12 o  0   1.31 236.97569  44.65204  4863.39  8601.42 1.88 1.75  -8.6 -0.419 19.24 19.86 01a58950o0563o
58950.491565  22.409  2.896     4   11 o  0   1.80 236.97569  44.65204  4845.34  8563.28 1.97 1.85 -13.4 -0.418 19.25 19.96 01a58950o0570o
58950.497922  21.304  1.163    11   13 o  0   1.06 236.97569  44.65204  4900.93  8640.55 1.87 1.75  -8.0 -0.425 19.31 19.96 01a58950o0583o
58950.510333  20.644  0.609    20   12 o  0   1.57 236.97569  44.65204  4919.13  8521.75 1.94 1.84  -8.0 -0.414 19.22 19.89 01a58950o0609o
58954.603908 -19.421  1.408   -62   87 o  0   0.85 236.97569  44.65204  2881.94  7773.73 2.11 1.89  -8.6 -0.397 17.20 17.81 01a58954o0305o
58954.607272 -20.365  1.119   -26   29 o  0   1.40 236.97569  44.65204  2900.62  7811.27 2.12 1.87 -79.0 -0.427 18.14 18.87 01a58954o0312o
58954.613657  20.212  0.565    30   17 o  0   1.50 236.97569  44.65204  2841.95  7733.32 2.12 1.94 -77.8 -0.421 18.84 19.77 01a58954o0325o
58954.623104  20.750  0.622    18   11 o  0   1.40 236.97569  44.65204  2825.46  7849.69 2.06 1.85 -75.0 -0.427 19.36 20.42 01a58954o0343o
58958.599988  20.532  0.498    22   11 o  0   0.96 236.97569  44.65204  2886.09  7772.43 2.02 1.92 -25.1 -0.412 19.53 20.65 01a58958o0466o
58958.603227  24.188 12.333     1   10 o  0   1.16 236.97569  44.65204  2906.50  7811.31 2.02 1.89 -24.1 -0.411 19.53 20.65 01a58958o0473o
58958.609867 -21.620  1.252    -8   10 o  0   0.97 236.97569  44.65204  2847.36  7733.93 1.99 1.79 -11.9 -0.409 19.50 20.64 01a58958o0487o
58958.619697  23.411  6.158     2   10 o  0   1.28 236.97569  44.65204  2829.04  7849.20 1.97 1.85 -28.3 -0.419 19.50 20.62 01a58958o0508o
58958.630999  23.278  8.842     2   16 o  0   1.25 236.97569  44.65204  2869.10  7791.09 2.08 1.97 -40.3 -0.429 19.00 19.60 01a58958o0532o
58960.526702  22.022  1.100     6    6 c  0   1.15 236.97569  44.65204  5704.24  2897.89 2.28 2.24  38.3 -0.405 19.83 21.77 02a58960o0576c
58960.529907 -22.133  1.511    -5    8 c  0   0.79 236.97569  44.65204  5684.58  2861.00 2.28 2.24  39.0 -0.403 19.83 21.79 02a58960o0583c
58960.535654 -21.254  0.695   -11    8 c  0   0.73 236.97569  44.65204  5741.77  2937.40 2.35 2.33  42.1 -0.401 19.80 21.79 02a58960o0595c
58960.548228 -23.848  7.889    -1    8 c  0   1.02 236.97569  44.65204  5761.03  2821.16 2.31 2.28  29.3 -0.406 19.83 21.84 02a58960o0621c
58962.457876  21.229  1.233    12   14 o  0   1.66 236.97569  44.65204  7165.41  6371.62 2.64 2.44   3.3 -0.411 19.00 20.34 01a58962o0492o
58962.463448 -21.064  0.925   -14   13 o  0   1.08 236.97569  44.65204  7143.40  6331.88 2.32 2.13  12.3 -0.384 19.29 20.53 01a58962o0503o
58962.467292 -19.874  0.664   -41   27 o  0   0.95 236.97569  44.65204  7201.17  6410.08 2.47 2.19   7.4 -0.379 18.45 19.64 01a58962o0511o
58962.479483  20.584  1.012    21   22 o  0   1.97 236.97569  44.65204  7219.50  6294.52 2.38 2.12   3.1 -0.382 18.53 19.77 01a58962o0536o
58964.469903  21.056  0.835    14   12 c  0   1.02 236.97569  44.65204  3848.53  2050.41 2.55 2.46 -82.8 -0.393 19.49 21.43 02a58964o0511c
58964.472649 -20.953  0.611   -15    9 c  0   1.03 236.97569  44.65204  3867.85  2089.97 2.68 2.58 -77.4 -0.388 19.58 21.56 02a58964o0517c
58964.495899 -22.366  2.207    -4    9 c  0   0.67 236.97569  44.65204  3819.82  2013.31 2.61 2.50 -64.2 -0.388 19.67 21.69 02a58964o0567c
58964.524181  22.388  2.000     4    8 c  0   1.88 236.97569  44.65204  6781.41  8446.83 2.58 2.55 -53.7 -0.397 19.66 21.59 02a58964o0628c
58966.452933  21.801  1.274     7    9 o  0   1.44 236.97569  44.65204  7162.38  6369.85 2.11 2.00  10.1 -0.402 19.63 20.91 01a58966o0497o
58966.455315 -21.701  1.152    -8    9 o  0   1.47 236.97569  44.65204  7145.11  6332.20 2.22 1.97   6.5 -0.383 19.60 20.91 01a58966o0502o
58966.458159  21.531  1.046     9    9 o  0   1.21 236.97569  44.65204  7202.96  6410.51 2.27 2.04   9.0 -0.387 19.57 20.89 01a58966o0508o
58966.463273 -21.586  1.057    -8    9 o  0   1.34 236.97569  44.65204  7220.60  6293.95 2.18 1.99  11.0 -0.402 19.61 20.92 01a58966o0519o
58968.446196  22.483  2.100     4    8 c  0   1.08 236.97569  44.65204  3848.05  2050.84 2.44 2.32  72.7 -0.401 19.79 21.69 02a58968o0451c
58968.448025 -24.657 14.750    -0    7 c  0   1.32 236.97569  44.65204  3867.28  2089.78 2.48 2.31  55.1 -0.400 19.77 21.69 02a58968o0455c
58968.451229  21.654  1.000     8    8 c  0   1.09 236.97569  44.65204  3811.16  2011.00 2.44 2.35  69.2 -0.404 19.76 21.69 02a58968o0462c
58968.456718 -21.790  1.000    -7    7 c  0   1.21 236.97569  44.65204  3792.11  2127.88 2.53 2.31  50.8 -0.399 19.74 21.68 02a58968o0474c
58970.437997  22.129  1.959     5   10 o  0   1.11 236.97569  44.65204  3706.41  2508.09 2.37 2.02  -1.8 -0.396 19.44 20.54 01a58970o0446o
58970.462382  20.599  0.482    21   10 o  0   1.43 236.97569  44.65204  3681.41  2476.20 2.45 2.02  -3.6 -0.394 19.45 20.61 01a58970o0498o
58970.464697 -21.925  1.707    -6   10 o  0   1.21 236.97569  44.65204  3740.98  2552.03 2.39 2.02  -3.1 -0.402 19.47 20.63 01a58970o0503o
58970.467468 -20.848  0.716   -17   12 o  0   0.91 236.97569  44.65204  3759.90  2434.26 2.60 2.20  -0.9 -0.383 19.40 20.60 01a58970o0509o
58972.486241 -21.212  1.391   -12   16 o  0   0.63 236.97569  44.65204  7178.72  4461.64 2.35 1.88  35.7 -0.436 19.32 20.07 02a58972o0542o
58972.520258  20.236  0.485    29   14 o  0   0.98 236.97569  44.65204  7159.11  4420.35 2.44 1.86  32.7 -0.434 19.34 20.13 02a58972o0615o
58972.525796 -21.592  1.568    -8   13 o  0   1.02 236.97569  44.65204  7224.56  4500.99 2.29 1.85  29.5 -0.436 19.37 20.16 02a58972o0627o
58972.534894 -22.481  3.657    -4   14 o  0   0.93 236.97569  44.65204  7235.03  4382.64 2.33 1.87  30.4 -0.432 19.37 20.23 02a58972o0646o
58974.414345  21.818  2.365     7   16 o  0   1.19 236.97569  44.65204  3713.29  2513.47 2.21 1.88  -1.8 -0.408 19.03 19.43 01a58974o0408o
58974.439201  20.174  0.574    31   18 o  0   1.27 236.97569  44.65204  3684.07  2474.82 2.18 1.87   1.0 -0.412 19.08 19.48 01a58974o0461o
58974.444836  23.455  9.562     2   14 o  0   1.57 236.97569  44.65204  3745.32  2548.90 2.21 1.91  -2.5 -0.412 19.08 19.48 01a58974o0473o
58974.448526 -21.060  1.401   -14   19 o  0   0.99 236.97569  44.65204  3762.82  2433.04 2.17 1.90   0.3 -0.419 19.07 19.47 01a58974o0481o
58976.379203 -22.074  6.689    -5   36 o  0   1.07 236.97569  44.65204  3378.07  6111.54 2.31 2.08  43.4 -0.426 18.24 18.44 02a58976o0302o
58976.388823 -21.445  3.589   -10   34 o  0   1.15 236.97569  44.65204  3408.79  6151.23 2.20 1.81 -53.5 -0.499 18.24 18.46 02a58976o0323o
58976.396292 -22.009  5.298    -6   30 o  0   1.30 236.97569  44.65204  3339.85  6073.29 2.32 2.11  42.0 -0.432 18.33 18.49 02a58976o0339o
58976.399591 -20.283  1.357   -28   38 o  0   0.74 236.97569  44.65204  3320.72  6189.25 2.30 2.11  48.5 -0.416 18.32 18.49 02a58976o0346o
58978.451857 -22.250  3.559    -5   16 o  0   0.83 236.97569  44.65204  9967.58 10370.03 1.98 1.72  83.2 -0.417 19.18 19.50 01a58978o0345o
58978.455113  21.831  2.729     7   18 o  0   0.94 236.97569  44.65204  9988.81 10406.51 2.04 1.69  84.5 -0.404 19.20 19.52 01a58978o0352o
58978.457875  21.293  1.347    11   15 o  0   1.19 236.97569  44.65204  6122.89   289.43 1.83 1.79 -25.9 -0.439 19.16 19.53 01a58978o0358o
58978.460635  19.927  0.407    39   16 o  0   1.03 236.97569  44.65204  9928.03 10331.16 1.90 1.76  43.8 -0.425 19.27 19.55 01a58978o0364o
58978.461095  20.614  0.834    21   17 o  0   0.71 236.97569  44.65204  6143.03   328.10 1.80 1.74 -10.2 -0.443 19.21 19.53 01a58978o0365o
58978.466219 -21.068  1.176   -14   16 o  0   1.03 236.97569  44.65204  6087.24   249.81 1.93 1.88 -10.4 -0.422 19.15 19.53 01a58978o0376o
58978.471747 -21.884  2.741    -6   18 o  0   1.14 236.97569  44.65204  9914.58 10449.25 1.88 1.79  61.2 -0.407 19.18 19.51 01a58978o0388o
58978.476356  20.247  0.484    29   14 o  0   1.51 236.97569  44.65204  6071.91   366.74 1.79 1.74 -19.6 -0.447 19.21 19.49 01a58978o0398o
58980.447542  23.830 15.000     1   16 o  0   0.72 236.97569  44.65204   938.36  8413.17 2.19 1.69 -52.3 -0.492 19.40 20.19 02a58980o0463o
58980.450768 -22.625 20.667    -3   67 o  0   1.70 236.97569  44.65204   918.86  8376.14 2.25 1.73 -53.8 -0.510 17.25 17.67 02a58980o0470o
58980.482739 -19.398  0.714   -63   45 o  0   1.69 236.97569  44.65204   973.96  8447.60 2.09 1.77 -46.1 -0.500 18.28 18.92 02a58980o0539o
58980.490118  20.152  2.030    32   64 o  0   0.89 236.97569  44.65204   992.22  8328.74 2.07 1.83 -41.2 -0.483 17.77 18.29 02a58980o0555o
58980.492871 -17.095  1.273  -527  671 o  0   1.05 236.97569  44.65204 10523.64  8451.06 2.65 2.21 -58.2 -0.446 16.27 16.60 02a58980o0561o
58980.495651  22.152  4.382     5   22 o  0   1.38 236.97569  44.65204 10502.82  8411.52 2.62 2.14 -56.5 -0.421 19.09 19.86 02a58980o0567o
58982.407894  21.911  1.936     6   12 o  0   0.90 236.97569  44.65204   595.80   153.32 1.81 1.67  42.1 -0.486 19.79 21.11 01a58982o0368o
58982.408816  23.712  6.889     1    8 o  0   1.22 236.97569  44.65204  4371.49 10264.61 1.71 1.63 -65.6 -0.440 19.77 21.10 01a58982o0370o
58982.409737 -23.708 11.875    -1   14 o  0   1.12 236.97569  44.65204   573.68   114.87 1.79 1.64  42.7 -0.497 19.80 21.08 01a58982o0372o
58982.412039  20.933  0.526    15    8 o  0   1.09 236.97569  44.65204  4352.42 10225.52 1.74 1.62 -68.0 -0.448 19.83 21.12 01a58982o0377o
58982.412959 -20.305  0.297   -27    8 o  0   1.74 236.97569  44.65204   635.51   192.08 1.75 1.63  34.1 -0.497 19.82 21.11 01a58982o0379o
58982.418042  20.910  0.611    16   10 o  0   0.82 236.97569  44.65204  4408.43 10304.92 1.73 1.64 -52.0 -0.443 19.82 21.12 01a58982o0390o
58982.419423  22.233  3.607     5   17 o  0   1.03 236.97569  44.65204   652.09    74.70 1.75 1.61  42.3 -0.492 19.84 21.11 01a58982o0393o
58982.441730  26.002 56.500     0    8 o  0   1.29 236.97569  44.65204  4423.00 10189.59 1.83 1.70 -56.7 -0.447 19.75 20.97 01a58982o0440o
58984.435825  22.350  1.882     4    8 c  0   0.97 236.97569  44.65204   942.15  8415.55 2.57 2.08 -54.2 -0.449 19.86 21.86 02a58984o0358c
58984.449853  22.728  2.846     3    8 c  0   1.30 236.97569  44.65204   913.96  8375.57 2.31 2.16 -21.3 -0.432 19.81 21.81 02a58984o0388c
58984.453053  22.347  2.139     4    9 c  0   0.91 236.97569  44.65204   977.65  8453.81 2.42 2.08 -47.5 -0.448 19.84 21.80 02a58984o0395c
58984.456713  18.602  0.741   132   98 c  0   0.55 236.97569  44.65204 10530.07  8455.29 2.89 2.49 -65.3 -0.386 19.86 21.79 02a58984o0403c
58984.459455 -21.674  1.090    -8    8 c  0   1.54 236.97569  44.65204   997.25  8334.56 2.41 2.07 -46.7 -0.448 19.82 21.79 02a58984o0409c
58984.460836 -20.688  0.634   -19   12 c  0   1.53 236.97569  44.65204 10509.55  8416.43 2.91 2.50 -62.5 -0.387 19.83 21.80 02a58984o0412c
58986.484876  21.128  0.577    13    7 o  0   1.28 236.97569  44.65204  1290.15  3773.92 1.91 1.87  -1.3 -0.419 19.80 21.37 01a58986o0455o
58986.487660 -23.540  5.053    -1    7 o  0   1.66 236.97569  44.65204  1311.58  3813.20 1.93 1.73  -5.9 -0.409 19.83 21.38 01a58986o0461o
58986.494126 -21.703  0.838    -8    6 o  0   1.84 236.97569  44.65204  1253.46  3733.64 1.89 1.82   0.4 -0.421 19.81 21.36 01a58986o0475o
58986.505190 -21.873  1.165    -6    8 o  0   1.24 236.97569  44.65204  1239.57  3849.34 1.79 1.75 -26.2 -0.430 19.86 21.31 01a58986o0499o
58988.430590  22.412  2.333     4    9 c  0   0.60 236.97569  44.65204  1330.81  4800.59 2.35 2.27 -43.6 -0.426 19.82 21.75 02a58988o0426c
58988.433847  21.596  0.941     8    8 c  0   0.93 236.97569  44.65204  1310.99  4762.45 2.38 2.32 -51.0 -0.417 19.79 21.75 02a58988o0433c
58988.439828 -21.890  0.907    -6    6 c  0   2.04 236.97569  44.65204  1370.98  4840.92 2.34 2.25 -42.1 -0.423 19.83 21.77 02a58988o0446c
58988.449917  22.272  1.730     4    8 c  0   1.20 236.97569  44.65204  1388.03  4721.18 2.38 2.28 -51.1 -0.421 19.80 21.79 02a58988o0468c
58990.377590  23.008  4.200     2   10 o  0   1.10 236.97569  44.65204  9235.49  6814.25 2.22 1.86  13.4 -0.402 19.69 21.07 01a58990o0319o
58990.381275  21.531  0.922     9    8 o  0   1.74 236.97569  44.65204  9215.77  6771.76 2.16 1.82  15.9 -0.406 19.69 21.06 01a58990o0327o
58990.386424 -22.161  1.837    -5    9 o  0   1.08 236.97569  44.65204  9274.91  6849.29 2.64 2.04  10.6 -0.386 19.51 21.02 01a58990o0338o
58990.398479 -21.158  0.776   -12   10 o  0   0.89 236.97569  44.65204  9291.86  6732.76 2.39 1.91   7.8 -0.398 19.58 21.08 01a58990o0364o
58992.379770 -21.784  1.295    -7    9 c  0   0.97 236.97569  44.65204  9238.36  5765.63 2.94 2.56  42.2 -0.379 19.70 21.85 02a58992o0315c
58992.383100  21.922  1.256     6    8 c  0   1.24 236.97569  44.65204  9253.79  5805.22 2.77 2.64  66.1 -0.391 19.74 21.87 02a58992o0322c
58992.389598  22.675  2.952     3    9 c  0   0.72 236.97569  44.65204  9199.99  5729.98 2.67 2.54  66.5 -0.393 19.76 21.87 02a58992o0336c
58992.397060 -22.184  1.742    -5    8 c  0   1.24 236.97569  44.65204  9181.72  5847.31 2.74 2.63  78.8 -0.396 19.74 21.88 02a58992o0352c
58994.412448 -21.101  0.746   -13   10 o  0   1.22 236.97569  44.65204  7531.57  1805.85 2.38 1.99 -10.7 -0.377 19.59 20.74 01a58994o0399o
58994.416148  22.383  2.525     4   10 o  0   0.80 236.97569  44.65204  7551.67  1843.63 2.35 2.01  -5.1 -0.378 19.58 20.70 01a58994o0407o
58994.451142 -22.900  3.609    -2    9 o  0   1.47 236.97569  44.65204  7505.66  1763.99 2.48 2.05  -9.1 -0.381 19.54 20.70 01a58994o0482o
58994.458053  21.711  1.471     8   11 o  0   0.98 236.97569  44.65204  7488.14  1880.80 2.52 2.03 -10.2 -0.380 19.57 20.85 01a58994o0497o
58996.556276 -24.038  9.833    -1    9 c  0   1.70 236.97569  44.65204  4679.53   354.62 2.64 2.47  81.9 -0.392 19.62 21.58 02a58996o0015c
58996.561387 -23.476  7.000    -2   10 c  0   0.89 236.97569  44.65204  4659.24   313.90 2.55 2.36  81.8 -0.387 19.65 21.58 02a58996o0026c
58996.571569  22.544  4.227     4   15 c  0   0.89 236.97569  44.65204  4719.45   393.83 2.57 2.41  81.7 -0.387 19.40 21.28 02a58996o0048c
58998.422084  21.785  1.723     7   12 o  0   0.62 236.97569  44.65204  7537.18  1802.60 2.52 1.88  -7.1 -0.364 19.50 20.75 01a58998o0407o
58998.425770 -21.056  0.689   -14   10 o  0   1.39 236.97569  44.65204  7558.51  1841.93 2.49 1.89  -9.3 -0.367 19.56 20.84 01a58998o0415o
58998.432678 -24.305 12.714    -1    9 o  0   1.13 236.97569  44.65204  7505.22  1766.23 2.43 1.88 -13.5 -0.377 19.63 21.01 01a58998o0430o
58998.467893  20.205  0.354    30   11 o  0   1.18 236.97569  44.65204  7495.19  1879.45 2.97 2.21  -7.6 -0.327 19.49 21.14 01a58998o0505o
59000.401917  20.530  0.604    22   14 o  0   0.77 236.97569  44.65204  4686.63   364.72 1.94 1.74 -56.4 -0.464 19.40 20.19 02a59000o0339o
59000.405140  20.492  0.547    23   13 o  0   1.05 236.97569  44.65204  4666.61   325.16 1.95 1.74 -55.4 -0.458 19.44 20.19 02a59000o0346o
59000.410643 -24.659 23.333    -0   12 o  0   1.08 236.97569  44.65204  4727.38   403.19 1.91 1.73 -59.0 -0.455 19.40 20.18 02a59000o0358o
